name,time,price,rsi,sharpe,action
FE,2015/08/24,27.4022,38.9988,0.0425946,buy
FE,2015/10/05,26.448,51.8974,0.130721,sell
KFYP,2015/07/28,20.4214,36.1121,-0.15716,buy
KFYP,2015/10/05,19.0225,56.9389,0.0559499,sell
KMX,2015/09/28,57.9,40.5161,-0.104692,buy
KMX,2015/10/05,60.48,51.2096,0.0280253,sell
STM,2015/09/09,6.39937,42.0839,-0.173809,buy
STM,2015/10/05,6.43219,52.4705,-0.00696719,sell
CMA,2015/08/12,42.0311,40.3232,-0.169758,buy
CMA,2015/10/05,38.4132,50.7454,0.0366995,sell
MPAA,2015/09/25,31.35,45.0508,0.0578604,buy
MPAA,2015/10/05,33.23,59.8172,0.180684,sell
RXI,2015/09/28,78.4476,35.3154,-0.159441,buy
RXI,2015/10/05,83.3288,56.3571,0.148518,sell
GFF,2015/08/21,14.7606,44.9515,0.139513,buy
GFF,2015/10/05,14.9483,60.864,0.119524,sell
EURN,2015/09/28,11.1867,47.5876,0.173106,buy
EURN,2015/10/05,12.6929,68.4017,0.319391,sell
BMI,2015/10/01,27.142,40.8441,-0.000313122,buy
BMI,2015/10/05,28.1076,54.9532,0.202914,sell
VONE,2015/09/28,80.4698,33.4535,-0.185984,buy
VONE,2015/10/05,84.9516,55.1965,0.129132,sell
WMT,2015/08/18,62.4975,35.0725,-0.15446,buy
WMT,2015/10/05,59.2503,54.7893,0.123185,sell
EEMA,2015/09/23,46.0568,42.9142,0.123261,buy
EEMA,2015/10/05,48.7214,59.4931,0.2871,sell
HEDJ,2015/08/12,52.9306,41.305,-0.113863,buy
HEDJ,2015/10/05,48.1004,52.6122,0.0554032,sell
SLYV,2015/09/28,39.9327,35.4968,-0.174973,buy
SLYV,2015/10/05,41.5223,54.548,0.080296,sell
KRG,2015/08/21,19.5417,40.3545,-0.0119848,buy
KRG,2015/10/05,18.8606,58.3402,0.293698,sell
ATNI,2015/09/22,68.2525,47.9993,0.0795089,buy
ATNI,2015/10/05,71.3016,62.7603,0.151202,sell
KBA,2015/08/18,34.8423,40.6706,-0.126016,buy
KBA,2015/10/05,30.833,52.0502,0.160501,sell
HON,2015/08/20,90.0325,41.5574,-0.0429874,buy
HON,2015/10/05,86.2958,53.2704,0.0669513,sell
PNC,2015/08/12,86.3268,42.2016,-0.116579,buy
PNC,2015/10/05,81.4025,51.9077,0.106888,sell
DGRW,2015/09/28,25.5992,35.2002,-0.171548,buy
DGRW,2015/10/05,27.068,56.7343,0.154599,sell
DSI,2015/09/28,65.4581,34.1581,-0.181765,buy
DSI,2015/10/05,69.3274,56.2569,0.143044,sell
AOR,2015/09/22,34.0829,40.0508,0.0573366,buy
AOR,2015/10/05,34.7062,56.3984,0.162774,sell
SAFT,2015/10/01,45.1919,45.2907,0.0813514,buy
SAFT,2015/10/05,46.8591,59.1714,0.155373,sell
CNQ,2015/08/13,20.0912,37.0403,-0.162086,buy
CNQ,2015/10/05,18.4734,57.669,0.0970368,sell
HEZU,2015/08/12,24.11,42.5878,-0.109506,buy
HEZU,2015/10/05,22.2394,53.0728,0.0657239,sell
GD,2015/08/20,136.932,49.8486,0.116231,buy
GD,2015/10/05,132.509,57.7633,0.0788381,sell
FISV,2015/09/28,42.265,44.1634,-0.0643246,buy
FISV,2015/10/05,44.68,58.7667,0.203489,sell
EPAC,2015/08/19,22.2031,40.0962,-0.0871451,buy
EPAC,2015/10/05,20.6637,61.4824,0.112076,sell
SNY,2015/09/22,40.5641,38.1202,0.0172847,buy
SNY,2015/10/05,41.7175,51.4471,0.0551091,sell
RUSHA,2015/09/30,23.7701,39.296,-0.0844364,buy
RUSHA,2015/10/05,25.7542,59.8526,0.210923,sell
PBI,2015/09/29,15.1975,37.5316,-0.0691677,buy
PBI,2015/10/05,16.0646,53.3682,0.14121,sell
AYR,2015/09/28,16.2179,39.7337,-0.070237,buy
AYR,2015/10/05,17.8017,60.6592,0.185754,sell
JNJ,2015/07/24,87.6892,47.009,0.00576296,buy
JNJ,2015/10/05,84.4644,54.5552,0.172683,sell
GME,2015/09/23,31.3687,38.4054,-0.105516,buy
GME,2015/10/05,32.4378,52.1169,0.103271,sell
DBO,2015/09/28,10.9198,44.2647,-0.0761998,buy
DBO,2015/10/05,11.4609,53.4702,0.0122324,sell
AMOV,2015/07/01,17.3733,43.49,-0.0737879,buy
AMOV,2015/10/05,15.5429,56.1414,0.0920772,sell
TEL,2015/09/22,54.1771,44.0738,0.159394,buy
TEL,2015/10/05,56.6138,58.1195,0.16333,sell
ORCL,2015/06/18,39.782,41.6264,-0.108112,buy
ORCL,2015/10/05,35.1191,55.1897,0.111665,sell
AM,2015/07/01,21.4579,44.3871,-0.172587,buy
AM,2015/10/05,16.376,53.6256,-0.0726662,sell
SDY,2015/08/20,64.2377,41.4134,-0.00573794,buy
SDY,2015/10/05,62.8311,58.4005,0.212928,sell
AOA,2015/09/22,38.9026,40.4374,0.0497248,buy
AOA,2015/10/05,39.8182,55.6141,0.140361,sell
AMP,2015/07/24,110.056,41.8689,-0.117416,buy
AMP,2015/10/05,99.7921,53.5193,0.0949737,sell
EPP,2015/06/29,36.1651,31.2694,-0.210214,buy
EPP,2015/10/05,32.2758,54.5102,0.206587,sell
HTHT,2015/09/18,5.73796,38.8126,-0.125479,buy
HTHT,2015/10/05,6.34716,59.37,0.0615345,sell
EELV,2015/09/23,18.2114,39.2357,0.0682342,buy
EELV,2015/10/05,19.01,55.5105,0.163436,sell
PDBC,2015/10/02,15.4779,43.5844,-0.128261,buy
PDBC,2015/10/05,15.8557,53.8351,0.0377961,sell
SCSC,2015/09/24,35.4,43.7831,0.0659131,buy
SCSC,2015/10/05,36.39,54.4657,0.0341134,sell
PBA,2015/06/30,25.9643,43.5786,-0.0312418,buy
PBA,2015/10/05,21.7346,57.1564,0.0269116,sell
GWR,2015/09/29,57.51,32.0609,-0.253969,buy
GWR,2015/10/05,65.86,54.0133,0.0630773,sell
SCHX,2015/09/28,41.4002,33.7263,-0.194554,buy
SCHX,2015/10/05,43.668,55.1077,0.132728,sell
TRV,2015/10/01,89.2506,42.756,0.00601348,buy
TRV,2015/10/05,92.4453,56.3916,0.201244,sell
VAC,2015/07/23,77.8889,29.6626,-0.119193,buy
VAC,2015/10/05,65.8873,50.1618,0.0486357,sell
ARNC,2015/09/23,19.83,43.1049,0.232911,buy
ARNC,2015/10/05,22.4381,62.3185,0.156265,sell
JKL,2015/09/28,101.478,32.5203,-0.196733,buy
JKL,2015/10/05,106.175,54.8916,0.0789973,sell
CMCSA,2015/09/28,25.3314,36.4469,-0.122978,buy
CMCSA,2015/10/05,27.6699,61.8633,0.240174,sell
IYY,2015/09/28,87.8913,33.4734,-0.197425,buy
IYY,2015/10/05,92.7576,55.0218,0.124004,sell
TX,2015/09/18,11.4837,38.9855,-0.126726,buy
TX,2015/10/05,11.5517,53.3813,-0.0314299,sell
PPG,2015/07/16,104.044,38.8556,-0.138118,buy
PPG,2015/10/05,88.3137,53.4612,0.0432235,sell
VFH,2015/08/12,46.4453,46.2301,-0.084813,buy
VFH,2015/10/05,43.6876,52.9802,0.133221,sell
AMKR,2015/09/18,4.88,45.2995,0.195423,buy
AMKR,2015/10/05,4.74,50.2076,-0.177197,sell
H,2015/07/23,55.9958,42.5207,-0.0270925,buy
H,2015/10/05,49.1301,51.2081,3.26698e-05,sell
EES,2015/09/22,23.8337,40.449,0.0802202,buy
EES,2015/10/05,24.2228,53.6905,0.05135,sell
PAGP,2015/08/05,37.384,21.2947,-0.227563,buy
PAGP,2015/10/05,37.5038,52.663,-0.0344913,sell
FTR,2015/09/18,55.4759,44.3602,-0.0512578,buy
FTR,2015/10/05,57.0323,55.1212,-0.0451591,sell
FLR,2015/05/01,53.3872,46.1668,0.0748253,buy
FLR,2015/10/05,40.8473,53.7652,0.0562681,sell
TRGP,2015/08/05,54.9149,31.6013,-0.169419,buy
TRGP,2015/10/05,42.2438,51.4776,-0.0359945,sell
TOUR,2015/08/19,15.07,41.3353,-0.0758473,buy
TOUR,2015/10/05,13.56,57.3018,0.177702,sell
GRMN,2015/07/31,35.3185,36.6804,-0.106916,buy
GRMN,2015/10/05,31.3161,51.101,0.0689261,sell
XTL,2015/08/20,52.8253,42.5022,-0.0239741,buy
XTL,2015/10/05,51.9525,54.8679,0.0356557,sell
SPHQ,2015/09/28,20.1708,36.6985,-0.142754,buy
SPHQ,2015/10/05,21.1477,57.4686,0.171106,sell
SCS,2015/09/28,15.4535,47.2374,0.0681654,buy
SCS,2015/10/05,16.6389,65.2525,0.305723,sell
EPS,2015/09/28,19.8794,33.889,-0.16375,buy
EPS,2015/10/05,20.9971,56.8398,0.157425,sell
ALEX,2015/09/28,15.4637,39.1884,-0.0216174,buy
ALEX,2015/10/05,16.2135,56.0712,0.153444,sell
TDIV,2015/09/22,21.5532,41.5389,0.0859135,buy
TDIV,2015/10/05,22.4353,57.6375,0.142361,sell
WGO,2015/09/23,18.0451,37.234,0.018719,buy
WGO,2015/10/05,18.7148,50.9659,-0.0183741,sell
KOF,2015/06/29,70.9363,41.7007,-0.113664,buy
KOF,2015/10/05,62.6013,52.5883,0.0773623,sell
XNTK,2015/09/28,35.5821,36.9353,-0.151614,buy
XNTK,2015/10/05,37.9973,60.045,0.208352,sell
RS,2015/08/12,54.013,45.1113,-0.0028104,buy
RS,2015/10/05,51.3146,52.3064,0.04837,sell
MGC,2015/09/28,58.9365,34.2919,-0.202154,buy
MGC,2015/10/05,62.2127,55.7164,0.142086,sell
FTEC,2015/09/28,28.4758,38.8533,-0.113575,buy
FTEC,2015/10/05,29.9258,56.662,0.173501,sell
VOOV,2015/09/28,72.2377,35.4526,-0.179719,buy
VOOV,2015/10/05,76.1845,56.0675,0.138172,sell
CRS,2015/08/20,34.8168,45.5623,0.0505838,buy
CRS,2015/10/06,30.9662,51.924,-0.126915,sell
SPWR,2015/08/20,23.34,34.0913,-0.110478,buy
SPWR,2015/10/06,23.35,55.1787,-0.0267976,sell
DLX,2015/08/12,57.4899,49.2465,0.11909,buy
DLX,2015/10/06,52.507,50.3935,-0.0917413,sell
DBA,2015/09/22,20.4924,40.4593,-0.00852297,buy
DBA,2015/10/06,21.0663,58.9549,0.12187,sell
AU,2015/09/28,7.23491,45.3512,-0.104378,buy
AU,2015/10/06,8.87208,62.9833,0.191624,sell
MEOH,2015/07/01,48.3767,43.3988,-0.0814481,buy
MEOH,2015/10/06,35.4161,59.5006,0.0417687,sell
RES,2015/06/18,13.6908,45.1057,0.0570464,buy
RES,2015/10/06,10.408,57.1152,0.0510817,sell
PTC,2015/09/28,31.71,33.7156,-0.201935,buy
PTC,2015/10/06,34.03,56.294,0.0927297,sell
CLB,2015/09/11,97.1448,45.5908,-0.0774693,buy
CLB,2015/10/06,104.165,60.8986,0.0204282,sell
HAL,2015/09/28,31.9866,35.4053,-0.197984,buy
HAL,2015/10/06,35.7503,58.2979,0.06885,sell
FXA,2015/09/23,67.4314,36.7011,-0.120643,buy
FXA,2015/10/06,69.254,57.2682,0.170055,sell
MBT,2015/09/23,4.64772,41.5063,0.0785931,buy
MBT,2015/10/06,4.93281,52.7677,0.0381875,sell
WYNN,2015/07/28,88.3991,41.4718,0.0807993,buy
WYNN,2015/10/06,61.4932,50.7785,-0.0499513,sell
IMMU,2015/09/21,2.04,41.8878,0.112908,buy
IMMU,2015/10/06,2.08,54.0368,-0.0629999,sell
HLX,2015/06/17,14.44,33.1821,-0.246069,buy
HLX,2015/10/06,6.23,54.3308,-0.0405392,sell
CENX,2015/08/07,5.18,19.0293,-0.290626,buy
CENX,2015/10/06,5.6,54.2441,0.0561522,sell
PEB,2015/07/23,35.5199,43.2984,0.0311986,buy
PEB,2015/10/06,30.4635,51.7336,-0.00701337,sell
TRTN,2015/04/30,24.7538,30.2291,-0.140819,buy
TRTN,2015/10/06,11.0334,53.1134,0.00827623,sell
HSC,2015/07/16,15.3229,38.9111,-0.084431,buy
HSC,2015/10/06,10.2541,52.6151,-0.0879495,sell
RAVN,2015/09/22,15.371,38.1715,-0.0802636,buy
RAVN,2015/10/06,16.3847,56.3412,0.0524739,sell
PNNT,2015/09/15,4.18888,39.9872,-0.115022,buy
PNNT,2015/10/06,4.11076,50.1364,-0.197924,sell
MTX,2015/06/29,65.7626,42.1063,-0.0352163,buy
MTX,2015/10/06,50.9876,50.7381,0.0241526,sell
BC,2015/09/28,43.9495,37.9135,-0.147996,buy
BC,2015/10/07,47.154,55.4948,0.103976,sell
XRAY,2015/09/25,50.6173,44.0547,-0.0712263,buy
XRAY,2015/10/07,53.113,60.9274,0.178468,sell
RLGY,2015/07/31,42.4999,36.2039,-0.109354,buy
RLGY,2015/10/07,37.2061,51.1193,0.0214311,sell
EIS,2015/08/20,50.6078,42.706,0.0775254,buy
EIS,2015/10/07,47.3091,52.0197,-0.0628943,sell
IIIN,2015/09/18,15.4203,44.5731,-0.0518251,buy
IIIN,2015/10/07,16.028,61.8593,0.0157131,sell
MSA,2015/08/07,44.2872,45.4452,0.0252751,buy
MSA,2015/10/07,40.1513,53.0621,-0.0297759,sell
FWRD,2015/07/22,46.6292,30.061,-0.271975,buy
FWRD,2015/10/07,41.7329,50.9697,-0.0195523,sell
SMTC,2015/05/28,21.465,31.1544,-0.116053,buy
SMTC,2015/10/07,16.42,55.0603,-0.0596334,sell
IRDM,2015/09/24,6.4,33.4937,-0.134647,buy
IRDM,2015/10/07,6.78,53.7988,0.0184195,sell
MANT,2015/09/23,23.7787,36.1472,-0.0541791,buy
MANT,2015/10/07,25.158,59.7566,0.124496,sell
IJT,2015/09/28,114.599,32.7921,-0.166332,buy
IJT,2015/10/07,120.414,54.5856,0.0550401,sell
WBC,2015/09/21,110,38.7391,-0.0403968,buy
WBC,2015/10/07,111.9,54.2215,-0.0232279,sell
UMBF,2015/08/12,49.3528,37.169,-0.2685,buy
UMBF,2015/10/07,48.5975,60.6253,0.2023,sell
FBNC,2015/09/18,15.9153,45.4034,0.0199284,buy
FBNC,2015/10/07,16.2757,54.9783,0.0616191,sell
RLJ,2015/09/18,20.2262,37.3263,-0.124767,buy
RLJ,2015/10/07,20.6923,51.9282,-0.0525793,sell
DDD,2015/09/21,12.21,39.7587,0.0151436,buy
DDD,2015/10/07,13.17,56.7828,0.0455851,sell
ERA,2015/09/28,15.07,36.3818,-0.10248,buy
ERA,2015/10/07,17.06,57.9987,0.145112,sell
WLDN,2015/09/25,9.92,45.0495,0.157533,buy
WLDN,2015/10/07,11.29,63.6199,0.234802,sell
NAV,2015/09/18,16.35,40.4503,-0.00201142,buy
NAV,2015/10/07,15.48,50.7649,-0.098958,sell
MDC,2015/09/21,19.6876,45.3943,-0.0944749,buy
MDC,2015/10/07,19.5346,52.8208,-0.0431926,sell
XSW,2015/09/24,46.7926,42.2535,0.0408838,buy
XSW,2015/10/07,48.1951,57.6896,0.115446,sell
AEG,2015/08/11,5.67868,47.2665,0.0171496,buy
AEG,2015/10/07,4.6602,54.9345,0.0180405,sell
BBVA,2015/08/18,7.87894,41.3807,-0.164766,buy
BBVA,2015/10/07,7.20359,57.1081,0.0634398,sell
ANAT,2015/10/01,86.2697,38.027,-0.0547144,buy
ANAT,2015/10/07,89.57,54.9139,0.0561663,sell
AZZ,2015/09/28,46.8017,41.3332,0.00671302,buy
AZZ,2015/10/07,50.6278,59.1941,0.0956143,sell
HELE,2015/09/29,89.09,48.8243,0.126494,buy
HELE,2015/10/07,95.13,63.1089,0.320289,sell
ENVA,2015/07/23,18.48,41.7497,-0.183311,buy
ENVA,2015/10/07,11.67,51.9135,-0.126661,sell
FTI,2015/09/28,30.0481,40.7005,-0.170873,buy
FTI,2015/10/07,32.6452,57.3968,0.0842465,sell
WNS,2015/09/18,28.74,41.0708,-0.167311,buy
WNS,2015/10/07,30.5,59.3511,0.0295187,sell
FCNCA,2015/07/24,252.344,45.7202,-0.0634215,buy
FCNCA,2015/10/07,226.483,52.2958,-0.003308,sell
GTN,2015/09/28,12.3,43.9039,0.119141,buy
GTN,2015/10/07,14.37,65.1231,0.328198,sell
WNC,2015/08/19,12.4814,48.4761,0.145376,buy
WNC,2015/10/07,10.9165,52.6637,-0.0209428,sell
THO,2015/09/22,47.4381,35.9242,-0.0268867,buy
THO,2015/10/07,50.202,55.6417,-0.00595632,sell
FAST,2015/07/14,18.1211,39.3475,-0.0609417,buy
FAST,2015/10/07,16.8851,54.0916,-0.0197087,sell
BTE,2015/06/12,16.1999,42.7998,-0.00393086,buy
BTE,2015/10/07,4.53,52.7125,-0.00562526,sell
AAN,2015/09/22,37.2471,47.4733,0.092405,buy
AAN,2015/10/07,38.2642,58.9951,-0.026705,sell
PINC,2015/09/22,36.22,48.8534,0.0909063,buy
PINC,2015/10/08,36.92,56.4565,0.0185136,sell
GLO,2015/07/24,7.55602,48.7702,-0.00501427,buy
GLO,2015/10/08,6.98441,53.7934,0.0248175,sell
ZUMZ,2015/07/17,26.33,42.5037,0.0576996,buy
ZUMZ,2015/10/08,18.69,56.495,-0.0406057,sell
WMK,2015/09/25,37.0717,44.4702,0.0735466,buy
WMK,2015/10/08,37.8047,52.4403,-0.0735179,sell
DISCK,2015/09/29,24.7,36.868,-0.0635862,buy
DISCK,2015/10/08,27.03,59.8247,0.151425,sell
ARE,2015/09/28,75.8213,43.2123,-0.0730182,buy
ARE,2015/10/08,80.5063,62.5061,0.289007,sell
YYY,2015/05/06,13.9657,46.5671,0.0329542,buy
YYY,2015/10/08,12.7371,59.5602,0.0966819,sell
DECK,2015/09/23,58.95,34.5597,-0.0464914,buy
DECK,2015/10/08,62.16,53.6767,0.0522364,sell
DCOM,2015/09/18,14.4757,42.0723,-0.0733798,buy
DCOM,2015/10/08,15.3024,60.7486,0.128002,sell
AXL,2015/10/02,18.64,37.6024,-0.0810264,buy
AXL,2015/10/08,20.3,56.4235,0.107196,sell
OLN,2015/06/08,24.5557,41.9789,-0.0873898,buy
OLN,2015/10/08,15.879,52.4203,-0.0814689,sell
FII,2015/09/22,24.1152,36.7987,-0.0661944,buy
FII,2015/10/08,24.6993,50.0803,-0.0185136,sell
NFBK,2015/10/02,13.6141,46.3504,0.0714311,buy
NFBK,2015/10/08,13.9315,58.3579,0.143446,sell
LMNX,2015/09/22,17.3258,42.2294,0.00339235,buy
LMNX,2015/10/08,17.3549,52.5892,-0.0419712,sell
LMRK,2015/10/07,10.122,42.685,-0.0871301,buy
LMRK,2015/10/08,11.0204,57.543,0.158208,sell
VHI,2015/06/26,5.52644,43.2425,0.00643494,buy
VHI,2015/10/08,2.46933,61.1842,0.161403,sell
SVXY,2015/08/20,168.2,37.9285,-0.137377,buy
SVXY,2015/10/08,113.76,53.8139,0.179151,sell
SHOO,2015/09/28,23.6069,33.6156,-0.235981,buy
SHOO,2015/10/08,24.917,50.9263,0.0307725,sell
SIVB,2015/08/12,137.77,40.4514,-0.147376,buy
SIVB,2015/10/08,121.78,51.2606,-0.0803154,sell
LOCO,2015/08/11,17.93,37.3668,-0.207592,buy
LOCO,2015/10/08,12.28,52.2521,0.0141977,sell
MSM,2015/08/20,61.8538,44.0537,-0.015459,buy
MSM,2015/10/08,57.8983,53.1349,-0.0880483,sell
VNET,2015/08/20,19.9,45.7302,-0.0962278,buy
VNET,2015/10/09,18.93,57.2562,0.0868394,sell
RFG,2015/09/24,124.152,42.4883,0.0318627,buy
RFG,2015/10/09,125.723,53.9155,-0.00678083,sell
CDNS,2015/09/28,20.48,46.3166,0.0652649,buy
CDNS,2015/10/09,21.75,64.4077,0.223878,sell
PPLT,2015/09/09,94.66,43.4614,-0.0247377,buy
PPLT,2015/10/09,94.7,58.6467,0.0365578,sell
DBB,2015/05/18,15.7334,49.5805,0.177204,buy
DBB,2015/10/09,13.1243,60.4558,-0.0244912,sell
HUBS,2015/09/30,46.37,42.2251,0.0557858,buy
HUBS,2015/10/09,48.56,53.1164,-0.0164107,sell
SGOL,2015/09/30,10.903,44.9342,-0.116652,buy
SGOL,2015/10/09,11.32,61.2559,0.228484,sell
SPTN,2015/08/21,26.133,31.9361,-0.0272619,buy
SPTN,2015/10/09,23.7459,52.2252,0.0222431,sell
DRNA,2015/09/28,8.39,34.8461,-0.183834,buy
DRNA,2015/10/09,10.05,52.4128,0.0554295,sell
MT,2015/08/24,22.6478,25.4131,-0.171867,buy
MT,2015/10/09,19.839,54.6117,-0.0511746,sell
EIG,2015/08/21,22.2369,44.1948,0.110918,buy
EIG,2015/10/12,21.2286,55.5545,0.108676,sell
NTEC,2015/09/28,5.67,43.7459,-0.0237596,buy
NTEC,2015/10/12,6.09,62.5689,0.0872106,sell
SRG,2015/09/24,36.7352,45.6286,0.0399228,buy
SRG,2015/10/12,36.3871,50.8978,-0.105207,sell
ANIK,2015/08/20,34.9,43.6934,-0.0402572,buy
ANIK,2015/10/12,34.36,55.6148,-0.079793,sell
MTD,2015/07/08,329.01,38.9938,-0.0343595,buy
MTD,2015/10/12,295.52,52.9619,0.0188942,sell
GMED,2015/08/07,26.26,43.4463,0.138939,buy
GMED,2015/10/12,23.03,50.7833,-0.0924546,sell
ALGT,2015/10/06,191.547,44.3861,-0.0228824,buy
ALGT,2015/10/12,209.233,62.7183,0.183158,sell
SCHL,2015/09/23,40.046,48.1682,0.194593,buy
SCHL,2015/10/13,38.2739,51.1636,-0.157502,sell
EXPE,2015/09/28,111.99,46.2233,0.0149085,buy
EXPE,2015/10/13,122.909,63.4649,0.18721,sell
AUOTY,2015/09/22,2.45878,40.4133,0.225836,buy
AUOTY,2015/10/13,2.53913,53.5157,-0.134508,sell
BERY,2015/09/28,29.07,38.7816,-0.0903837,buy
BERY,2015/10/14,33.66,62.5014,0.135518,sell
AQMS,2015/10/13,5,47.5374,-0.0805329,buy
AQMS,2015/10/14,5.19,55.2751,-0.0596452,sell
FPX,2015/09/22,49.184,40.2478,0.100386,buy
FPX,2015/10/15,49.8375,54.9447,-0.058884,sell
ZIOP,2015/09/28,9.13,38.8903,0.0441716,buy
ZIOP,2015/10/15,11.13,55.3839,-0.0233183,sell
LBAI,2015/10/02,9.60357,40.3,-0.0487368,buy
LBAI,2015/10/15,10.1038,56.2055,0.0763972,sell
IYH,2015/09/24,136.802,38.5676,-0.0877583,buy
IYH,2015/10/15,136.368,50.3065,-0.146902,sell
AMN,2015/09/28,31.51,35.2854,-0.0950416,buy
AMN,2015/10/15,31.5,50.2681,-0.126973,sell
LGND,2015/09/25,91.73,43.8912,-0.0295865,buy
LGND,2015/10/15,95.22,56.0916,-0.0606398,sell
ABMD,2015/09/25,95.11,46.1985,-0.0508532,buy
ABMD,2015/10/15,92.83,53.4027,-0.136208,sell
SPKE,2015/10/06,6.07301,46.9544,0.0687675,buy
SPKE,2015/10/15,6.47482,58.7457,0.0396553,sell
CLVS,2015/09/25,93.35,48.6407,0.223603,buy
CLVS,2015/10/15,101.48,60.6341,-0.135908,sell
PFF,2015/09/28,30.368,40.0612,-0.161254,buy
PFF,2015/10/16,30.8662,67.5463,0.181895,sell
GRA,2015/09/23,72.9411,40.5629,0.0502246,buy
GRA,2015/10/16,76.4914,59.7076,0.0913899,sell
ASND,2015/09/23,19.23,46.4141,-0.0214712,buy
ASND,2015/10/16,17.87,50.8788,-0.138936,sell
ABT,2015/08/07,45.8842,49.6442,0.0542783,buy
ABT,2015/10/16,38.8863,51.667,-0.0427396,sell
ZTS,2015/09/24,42.3188,41.2245,-0.0311404,buy
ZTS,2015/10/16,42.6489,53.5503,-0.0435008,sell
TPRE,2015/09/22,13.79,44.2609,0.0606241,buy
TPRE,2015/10/16,13.58,51.231,-0.0837873,sell
IPHS,2015/06/29,42.8108,45.5039,0.0745073,buy
IPHS,2015/10/16,35.9653,56.9841,-0.0630514,sell
ARKW,2015/09/24,18.3273,41.5433,0.0554548,buy
ARKW,2015/10/16,18.8603,56.0253,-0.0122049,sell
NVS,2015/09/22,80.7093,34.0176,-0.0695652,buy
NVS,2015/10/16,82.6221,54.5186,-0.0515477,sell
IHF,2015/09/24,125.494,43.0489,0.0185459,buy
IHF,2015/10/19,122.643,51.4941,-0.123922,sell
IART,2015/09/28,30.085,38.6218,-0.0129563,buy
IART,2015/10/19,30.485,52.1176,-0.156252,sell
MNKD,2015/07/24,24.9,38.6865,-0.233932,buy
MNKD,2015/10/19,16.85,53.3019,0.0225388,sell
PFBC,2015/10/06,27.7422,40.5958,-0.0390959,buy
PFBC,2015/10/19,29.2391,55.2703,0.0705762,sell
AAPL,2015/09/28,104.61,46.5508,-0.0090778,buy
AAPL,2015/10/20,105.848,54.8571,0.0186725,sell
CRBP,2015/09/28,1.79,38.0638,-0.0604059,buy
CRBP,2015/10/20,1.9,52.8112,-0.103797,sell
HTLF,2015/08/12,35.1631,47.2814,-0.0486954,buy
HTLF,2015/10/20,34.661,55.67,0.131205,sell
HEWY,2015/07/22,15.2264,0,,buy
HEWY,2015/10/20,15.3507,91.2776,0.161724,sell
IBKR,2015/10/13,36.6327,43.9618,-0.0251031,buy
IBKR,2015/10/20,39.1963,56.4574,0.0886254,sell
TRXC,2015/09/28,31.72,41.5696,0.0158603,buy
TRXC,2015/10/20,33.28,54.5502,-0.0625463,sell
SCHW,2015/08/12,32.3881,45.1738,0.0340526,buy
SCHW,2015/10/20,28.0824,53.8229,0.0928883,sell
NXRT,2015/09/28,11.3136,47.5628,0.179035,buy
NXRT,2015/10/20,11.8934,60.0443,-0.0516198,sell
BKLN,2015/07/23,19.6627,37.8851,-0.0708523,buy
BKLN,2015/10/20,19.387,54.2031,0.0462006,sell
LTXB,2015/10/14,26.9445,45.1323,-0.111367,buy
LTXB,2015/10/20,28.8592,60.5089,0.220971,sell
MKC,2015/09/28,75.6132,49.3032,0.0794689,buy
MKC,2015/10/22,79.7543,65.6279,0.110996,sell
SSNC,2015/09/28,33.4515,47.6062,0.0033606,buy
SSNC,2015/10/22,35.887,59.9,0.0870462,sell
RS,2015/10/21,50.5087,44.0168,0.119448,buy
RS,2015/10/22,54.8732,62.6916,0.208973,sell
BREW,2015/09/23,7.84,40.0936,0.179537,buy
BREW,2015/10/22,8.17,53.2272,0.0356541,sell
FRPT,2015/07/24,16.56,37.6964,-0.253162,buy
FRPT,2015/10/22,10.85,51.7602,-0.00908564,sell
HON,2015/10/16,85.1116,45.7219,-0.0308166,buy
HON,2015/10/22,89.9799,62.7406,0.314902,sell
APTV,2015/09/24,57.2219,40.741,-0.00830839,buy
APTV,2015/10/22,66.3847,68.5478,0.405235,sell
AMP,2015/10/13,96.3224,43.5467,-0.0420877,buy
AMP,2015/10/22,101.763,58.9535,0.193443,sell
HLX,2015/10/16,5.3,40.8541,-0.0773645,buy
HLX,2015/10/22,6.98,60.9686,0.230374,sell
INFY,2015/10/12,7.92053,45.7617,0.0351218,buy
INFY,2015/10/23,8.31134,57.5946,0.112263,sell
ONB,2015/09/18,11.764,40.5953,-0.101286,buy
ONB,2015/10/23,12.4545,58.5762,0.08495,sell
JBSS,2015/09/30,43.3125,46.1024,0.0288213,buy
JBSS,2015/10/23,45.1461,56.9787,-0.0137206,sell
ICSH,2015/10/01,46.4854,39.3394,-0.159836,buy
ICSH,2015/10/23,46.5894,73.4794,0.16873,sell
OFG,2015/10/19,7.89033,45.0543,-0.000339214,buy
OFG,2015/10/23,8.88121,58.6203,0.0906118,sell
SIVB,2015/10/21,114.39,38.339,-0.115951,buy
SIVB,2015/10/23,124.11,58.7069,0.0871361,sell
CHMA,2015/09/17,26.06,48.6204,0.00105207,buy
CHMA,2015/10/23,23.67,55.2446,0.068248,sell
SRI,2015/09/22,11.52,40.5037,-0.169113,buy
SRI,2015/10/23,12.8,59.3275,0.340822,sell
VOYA,2015/07/27,45.5102,44.186,-0.124299,buy
VOYA,2015/10/23,39.8665,52.8384,0.0735549,sell
PNC,2015/10/14,77.9035,39.332,-0.179397,buy
